cluster_id,latitude,longitude,urban_rural,live_births,u5_deaths,u5mr,survey_year,quality_flag
1129,4.76489,7.02573,U,39.933775000000004,1.597351,47.61904761904767,2018,sparse
1130,4.819644,7.013202,U,53.83663999999999,2.691832,58.82352941176472,2018,complete
1131,4.793941,6.980632,U,58.421625000000006,7.010595,121.81818181818171,2018,complete
1132,4.736116,7.092562,U,16.366376,0.0,0.0,2018,sparse
1133,4.74514,7.087034,U,22.854321000000006,1.088301,55.55555555555558,2018,sparse
1134,4.797731,7.119563,U,37.592541,0.0,0.0,2018,sparse
1135,4.870435,7.146843,U,11.258191000000002,0.0,0.0,2018,sparse
1136,4.608204,7.277163,U,16.570785,1.57817,126.98412698412709,2018,sparse
1137,4.44687,7.205814,U,12.944880000000003,0.0,0.0,2018,sparse
1138,4.479808,7.496416,U,12.441660000000004,0.0,0.0,2018,sparse
1139,4.520285,7.535892,U,11.851137000000001,0.0,0.0,2018,sparse
1140,5.383208,6.670719,R,10.31602,0.79354,76.92307692307688,2018,sparse
1141,5.04416,6.647638,R,28.072499999999998,2.955,115.78947368421055,2018,sparse
1142,5.136256,6.617496,R,25.80424,0.0,0.0,2018,sparse
1143,5.058891,6.457088,R,10.676369999999999,1.067637,111.11111111111116,2018,sparse
1144,4.851166,6.48545,R,9.905496999999999,0.0,0.0,2018,sparse
1145,4.919636,6.626646,R,9.468485000000001,0.0,0.0,2018,sparse
1146,4.770666,6.833288,R,5.252544,0.0,0.0,2018,sparse
1147,5.008209,6.822727,R,13.654991999999996,1.050384,90.90909090909093,2018,sparse
1148,5.053375,6.880248,R,28.481085000000004,1.054855,37.03703703703698,2018,sparse
1149,5.177108,6.962966,R,34.708450000000006,2.479175,142.85714285714292,2018,sparse
1150,4.924905,7.13125,R,15.300053999999998,0.850003,58.82352941176472,2018,sparse
1151,5.121058,7.233324,R,48.03254699999998,9.296622,234.56013928519604,2018,sparse
1152,4.84279,6.932821,R,7.738124,0.0,0.0,2018,sparse
1153,4.719197,7.079334,R,18.895526,0.0,0.0,2018,sparse
1154,4.76883,7.143043,R,31.147767,3.460863,128.54030501089332,2018,sparse
1155,4.624408,7.504311,R,28.826190000000004,0.0,0.0,2018,sparse
1156,4.678363,7.300001,R,20.589179,3.167566,153.84615384615387,2018,sparse
1157,4.713851,7.26819,R,11.5556,0.0,0.0,2018,sparse
1158,4.774205,7.206903,R,40.805703,3.548322,187.96992481203011,2018,sparse
1159,4.461368,7.196642,R,7.593509000000001,0.0,0.0,2018,sparse
1160,4.464577,7.427856,R,14.588158,1.122166,95.02262443438913,2018,sparse
1161,4.482164,7.563881,R,5.553495,0.617055,111.11111111111116,2018,sparse
1162,7.997034,5.206109,U,5.698920000000001,0.47491,83.33333333333326,2018,sparse
1163,7.986093,5.123574,U,5.8847499999999995,0.588475,99.99999999999997,2018,sparse
1164,7.80794,5.36693,U,7.337145000000002,0.489143,66.66666666666666,2018,sparse
1165,7.698473,5.547533,U,54.89206800000001,4.990188,132.2314049586777,2018,complete
1166,7.802412,5.538213,U,2.1592149999999997,0.0,0.0,2018,sparse
1167,7.725008,5.730199,U,6.315517999999999,1.148276,228.57142857142853,2018,sparse
1168,7.600349,5.604846,U,14.475874,1.703044,144.44444444444449,2018,sparse
1169,7.64719,5.547152,U,3.8185420000000003,0.0,0.0,2018,sparse
1170,7.612244,5.218873,U,14.574714000000002,1.388068,120.87912087912089,2018,sparse
1171,7.606091,5.231637,U,7.71149,1.542298,200.00000000000006,2018,sparse
1172,7.637692,5.214292,U,14.651830999999998,0.0,0.0,2018,sparse
1173,7.695785,5.130008,U,5.8228,0.58228,99.99999999999997,2018,sparse
1174,7.910818,5.142678,U,8.454772,1.779952,210.52631578947367,2018,sparse
1175,7.78748,5.261266,U,3.559904,1.334964,399.9999999999999,2018,sparse
1176,7.869979,5.159744,U,17.422416,1.583856,109.09090909090902,2018,sparse
1177,7.908816,5.092338,U,6.423672000000001,0.535306,83.33333333333326,2018,sparse
1178,7.63924,4.992436,U,7.086602999999999,0.0,0.0,2018,sparse
1179,7.650173,5.07054,U,8.471652,2.420472,312.5,2018,sparse
1180,7.664244,4.90731,U,7.36238,0.0,0.0,2018,sparse
1181,7.670254,4.884105,U,5.153666,0.0,0.0,2018,sparse
1182,7.598606,5.109322,U,2.5281480000000003,0.0,0.0,2018,sparse
1183,7.50592,5.00833,U,12.858208000000003,2.337856,208.33333333333337,2018,sparse
1184,7.484481,5.220201,U,3.5889660000000005,0.598161,166.66666666666663,2018,sparse
1185,7.458669,5.358888,U,11.564480000000001,1.156448,99.99999999999997,2018,sparse
1186,7.460101,5.424968,U,9.412956000000001,0.672354,99.99999999999997,2018,sparse
1187,7.438136,5.553721,U,14.319018,0.795501,55.55555555555558,2018,sparse
1188,8.050225,5.159441,R,2.756421,0.306269,111.11111111111116,2018,sparse
1189,7.91988,5.192139,R,2.210124,0.315732,164.28571428571425,2018,sparse
1190,7.787398,5.286695,R,9.025931,0.0,0.0,2018,sparse
1191,7.791995,5.545111,R,6.26982,0.9404730000000001,152.94117647058826,2018,sparse
1192,7.784549,5.519192,R,7.998272,0.499892,125.0,2018,sparse
1193,7.555876,5.273477,R,19.826222,3.050188,167.42081447963798,2018,sparse
1194,7.790679,5.199097,R,6.781498999999999,0.713842,105.26315789473695,2018,sparse
1195,7.881365,5.077233,R,4.359224,0.0,0.0,2018,sparse
1196,7.584165,4.942554,R,4.843935000000002,0.322929,66.66666666666666,2018,sparse
1197,6.425276,2.895922,U,13.894485,1.263135,90.90909090909093,2018,sparse
1198,6.484959,3.18882,U,18.016984,0.0,0.0,2018,sparse
1199,6.443874,3.169211,U,34.052112,4.256514,125.0,2018,sparse
1200,6.445891,3.206061,U,24.142768,1.508923,62.5,2018,sparse
1201,6.45186,3.230162,U,52.46923499999998,9.99414,204.08163265306123,2018,complete
1202,6.448498,3.252666,U,32.124033,5.668946999999999,176.47058823529414,2018,sparse
1203,6.663615,3.26835,U,29.748844000000002,1.749932,99.99999999999997,2018,sparse
1204,6.661663,3.288054,U,23.281704,2.739024,117.64705882352943,2018,sparse
1205,6.618194,3.265005,U,17.061837000000004,1.312449,76.92307692307688,2018,sparse
1206,6.581302,3.286466,U,38.479483,4.526998,117.64705882352943,2018,sparse
1207,6.566397,3.296619,U,50.329565999999986,2.396646,47.61904761904767,2018,complete
1208,6.565593,3.244077,U,66.421332,0.0,0.0,2018,complete
1209,6.529112,3.249781,U,33.248708,1.749932,52.63157894736836,2018,sparse
1210,6.515562,3.254682,U,16.833585000000003,0.0,0.0,2018,sparse
1211,6.6358,3.316288,U,7.231404000000001,0.0,0.0,2018,sparse
1212,6.619333,3.333626,U,24.274997,0.0,0.0,2018,sparse
1213,6.67975,3.28021,U,19.618836,0.0,0.0,2018,sparse
1214,6.65091,3.308192,U,6.6500770000000005,0.0,0.0,2018,sparse
1215,6.63372,3.323483,U,16.106004,0.0,0.0,2018,sparse
1216,6.610541,3.341924,U,44.308502,3.164893,71.4285714285714,2018,sparse
1218,6.547961,3.327853,U,25.99404,2.599404,99.99999999999997,2018,sparse
1219,6.513925,3.318017,U,37.29350399999999,3.925632,105.26315789473684,2018,sparse
1220,6.546115,3.312404,U,29.442239999999998,3.925632,144.44444444444449,2018,sparse
1221,6.538464,3.36195,U,40.30110600000001,1.752222,43.47826086956519,2018,sparse
1222,6.528697,3.344604,U,33.028736,0.0,0.0,2018,sparse
1223,6.550155,3.360359,U,4.979997,0.553333,111.11111111111116,2018,sparse
1224,6.521758,3.358602,U,4.426667,0.632381,142.8571428571428,2018,sparse
1225,6.49346,3.340026,U,11.24673,1.02243,90.90909090909093,2018,sparse
1226,6.487329,3.344431,U,12.340163000000002,0.0,0.0,2018,sparse
1227,6.486393,3.327506,U,9.54268,0.0,0.0,2018,sparse
1228,6.469414,3.346127,U,49.29850800000002,4.695096,97.74436090225558,2018,sparse
1229,6.448736,3.325095,U,9.194559,0.0,0.0,2018,sparse
1230,6.448243,3.329948,U,5.691024,0.0,0.0,2018,sparse
1231,6.438884,3.349351,U,42.238075,3.379046,79.99999999999996,2018,sparse
1232,6.464657,3.358507,U,160.93951200000004,13.411626,83.33333333333326,2018,complete
1233,6.457548,3.382329,U,59.600376000000004,0.0,0.0,2018,complete
1234,6.510164,3.391038,U,13.692575999999999,0.0,0.0,2018,sparse
1235,6.484424,3.388938,U,19.916477999999998,1.106471,55.55555555555558,2018,sparse
1236,6.533554,3.381758,U,28.138302,0.0,0.0,2018,sparse
1237,6.539467,3.368484,U,23.643983000000002,0.0,0.0,2018,sparse
1238,6.614866,3.372534,U,16.372584,0.0,0.0,2018,sparse
1239,6.610015,3.390048,U,34.505664,0.0,0.0,2018,sparse
1240,6.584132,3.395027,U,29.840345999999997,0.0,0.0,2018,sparse
1241,6.56706,3.405828,U,36.970352999999996,3.520986,166.66666666666674,2018,sparse
1242,6.6376,3.494474,U,76.54921399999999,5.467801,71.4285714285714,2018,complete
1243,6.613564,3.503943,U,20.765632,2.595704,125.0,2018,sparse
1244,6.579474,3.530114,U,21.270345000000006,1.418023,66.66666666666666,2018,sparse
1245,6.448775,3.444914,U,6.33634,0.0,0.0,2018,sparse
1246,6.440014,3.902333,U,48.83166400000001,1.743988,35.7142857142857,2018,sparse
1247,6.502416,2.954515,R,25.142167999999998,1.323272,58.82352941176472,2018,sparse
1248,6.570792,3.51882,R,12.924979999999996,2.584996,215.3846153846154,2018,sparse
1249,6.636666,3.964531,R,9.851028,0.0,0.0,2018,sparse
1250,7.151305,3.319591,U,5.4182,1.35455,250.0,2018,sparse
1251,7.169544,3.329625,U,44.914020000000015,2.994268,66.66666666666666,2018,sparse
1252,7.146777,3.382436,U,11.374649999999999,0.75831,66.66666666666666,2018,sparse
1253,7.165343,3.347193,U,7.34236,0.0,0.0,2018,sparse
1254,7.124647,3.32721,U,17.236504,0.0,0.0,2018,sparse
1255,6.822728,3.436503,U,14.656343999999997,0.0,0.0,2018,sparse
1256,6.680208,3.006391,U,16.123224,0.0,0.0,2018,sparse
1257,6.540537,3.125201,U,11.8905,1.5854,151.5151515151515,2018,sparse
1258,6.709881,3.260424,U,25.267319999999998,0.0,0.0,2018,sparse
1259,6.674595,3.2497,U,5.202099,0.0,0.0,2018,sparse
1260,6.682219,3.304207,U,6.701569999999999,0.0,0.0,2018,sparse
1261,6.81578,3.198499,U,17.129214,0.0,0.0,2018,sparse
1262,6.714307,3.536075,U,21.487232000000006,1.652864,83.33333333333326,2018,sparse
1263,6.840791,3.639966,U,12.059167999999998,0.0,0.0,2018,sparse
1264,6.890694,3.717916,U,4.744943,0.0,0.0,2018,sparse
1265,6.99187,4.01602,U,10.547500000000001,0.0,0.0,2018,sparse
1266,6.827727,3.913643,U,5.533528,0.0,0.0,2018,sparse
1267,6.80473,3.920871,U,27.975076999999995,0.0,0.0,2018,sparse
1268,7.410554,2.763816,R,4.362527,0.0,0.0,2018,sparse
1269,7.046677,2.984479,R,8.775872,0.548492,62.5,2018,sparse
1270,7.098443,3.153968,R,43.17702299999999,1.599149,50.00000000000004,2018,sparse
1271,7.374673,3.692113,R,21.531780000000005,0.0,0.0,2018,sparse
1272,7.01501,3.390645,R,18.38844,0.0,0.0,2018,sparse
1273,7.034697,3.238918,R,16.421507000000002,0.0,0.0,2018,sparse
1274,6.808545,2.866287,R,10.999313999999998,0.0,0.0,2018,sparse
1275,6.520829,2.842283,R,19.457392,1.216087,62.5,2018,sparse
1276,6.623862,3.039684,R,14.394156000000004,0.0,0.0,2018,sparse
1277,6.688076,3.187076,R,24.494260000000004,0.0,0.0,2018,sparse
1278,6.53009,2.932962,R,12.337852,0.725756,199.99999999999994,2018,sparse
1279,6.692422,3.34691,R,23.290799999999997,0.0,0.0,2018,sparse
1280,6.825445,3.300837,R,41.476760000000006,0.0,0.0,2018,sparse
1281,6.657887,3.386211,R,8.638949,0.0,0.0,2018,sparse
1282,6.927214,3.738223,R,11.691632,0.0,0.0,2018,sparse
1283,6.908662,3.785168,R,7.557460000000001,0.0,0.0,2018,sparse
1284,6.702247,3.837496,R,13.517735000000002,0.0,0.0,2018,sparse
1285,6.901175,4.00951,R,4.41558,0.0,0.0,2018,sparse
1286,6.730133,4.167371,R,14.021600000000001,0.0,0.0,2018,sparse
1287,7.57208,5.77822,U,8.822394000000001,0.630171,125.0,2018,sparse
1288,7.555746,5.705687,U,10.292793,0.490133,47.61904761904767,2018,sparse
1289,7.520644,5.749953,U,8.045544,0.0,0.0,2018,sparse
1290,7.503683,5.762338,U,21.897311000000002,0.0,0.0,2018,sparse
1291,7.369921,5.918216,U,5.452908,0.0,0.0,2018,sparse
1292,7.463385,5.72455,U,5.8011240000000015,0.0,0.0,2018,sparse
1293,7.461826,5.815982,U,4.753021,0.0,0.0,2018,sparse
1294,7.457543,5.817938,U,4.972392000000001,0.828732,166.66666666666663,2018,sparse
1295,7.202856,5.582416,U,17.46358,0.0,0.0,2018,sparse
1296,7.252978,5.262433,U,44.197289999999995,7.3662149999999995,187.5,2018,sparse
1297,7.2528,5.202654,U,12.224496,1.018708,83.33333333333337,2018,sparse
1298,0.0,0.0,U,15.935508,1.770612,125.0,2018,sparse
1299,7.366817,5.172259,U,3.183936,0.0,0.0,2018,sparse
1300,7.207527,4.869117,U,21.591328,0.0,0.0,2018,sparse
1301,7.092211,4.826355,U,15.424668999999998,1.186513,76.92307692307688,2018,sparse
1302,6.746552,4.865875,U,12.397020999999999,0.953617,83.33333333333337,2018,sparse
1303,6.577357,4.736853,U,12.324390000000001,0.0,0.0,2018,sparse
1304,7.718185,5.832602,R,3.6226000000000003,0.36226,99.99999999999997,2018,sparse
1305,7.535962,5.860039,R,12.48768,0.0,0.0,2018,sparse
1306,7.373035,5.779381,R,9.434393,0.993094,155.8441558441559,2018,sparse
1307,7.351819,5.802509,R,16.686306000000002,0.794586,47.61904761904767,2018,sparse
1308,6.984636,5.692006,R,12.940410000000004,1.23242,142.8571428571428,2018,sparse
1309,7.169395,5.611874,R,9.543429999999999,0.0,0.0,2018,sparse
1310,7.003809,5.623017,R,13.270454999999995,0.884697,66.66666666666666,2018,sparse
1311,7.353974,5.122293,R,5.00864,0.62608,129.4642857142857,2018,sparse
1312,7.399609,5.066426,R,3.662568,0.0,0.0,2018,sparse
1313,7.264156,4.774799,R,6.7565279999999985,0.0,0.0,2018,sparse
1314,7.050502,4.660993,R,14.889648,0.0,0.0,2018,sparse
1315,7.108265,4.912939,R,11.456232000000002,0.954686,83.33333333333337,2018,sparse
1316,6.673363,4.976272,R,4.817406,0.802901,166.66666666666663,2018,sparse
1317,6.712576,4.498449,R,7.48792,0.68072,142.8571428571428,2018,sparse
1318,6.843368,4.887974,R,10.385351,0.610903,76.92307692307688,2018,sparse
1319,6.593394,4.645678,R,6.819120000000002,0.61992,250.0,2018,sparse
1320,6.605954,4.992141,R,10.978100000000001,0.78415,71.4285714285714,2018,sparse
1321,6.352344,4.865071,R,14.376208,0.0,0.0,2018,sparse
1322,5.979703,4.935479,R,21.523348000000002,2.935002,307.6923076923076,2018,sparse
1323,7.964364,4.964118,U,10.52986,0.0,0.0,2018,sparse
1324,8.02683,4.903949,U,20.867440000000006,4.173488,206.66666666666654,2018,sparse
1325,7.935477,4.842878,U,5.71872,0.0,0.0,2018,sparse
1326,8.026347,4.670899,U,34.400249,2.991326,99.74424552429662,2018,sparse
1327,7.917093,4.654234,U,14.302284000000002,4.767428,357.1428571428572,2018,sparse
1328,7.772296,4.558717,U,15.288818999999997,2.352126,153.84615384615387,2018,sparse
1329,7.836928,4.494093,U,27.804736,1.737796,62.5,2018,sparse
1330,7.866672,4.481544,U,11.165781000000003,0.0,0.0,2018,sparse
1331,7.901009,4.457512,U,19.911029999999997,0.0,0.0,2018,sparse
1332,7.763002,4.561929,U,14.065047,0.0,0.0,2018,sparse
1333,7.919845,4.700252,U,22.280235999999995,2.345288,105.26315789473684,2018,sparse
1334,7.937183,4.724784,U,4.882026000000001,0.0,0.0,2018,sparse
1335,7.399735,4.882336,U,12.746071000000004,0.0,0.0,2018,sparse
1336,7.610799,4.743761,U,10.810270000000001,0.0,0.0,2018,sparse
1337,7.64424,4.723886,U,14.340678000000002,1.303698,90.90909090909093,2018,sparse
1338,7.637092,4.745311,U,19.294725999999997,1.754066,90.90909090909093,2018,sparse
1339,0.0,0.0,U,16.29365,0.95845,58.82352941176472,2018,sparse
1340,7.649346,4.180605,U,19.298376,0.0,0.0,2018,sparse
1341,7.623029,4.154267,U,24.301648000000004,2.603748,107.1428571428571,2018,sparse
1342,7.367005,4.179372,U,29.355975,1.174239,40.000000000000036,2018,sparse
1343,7.468682,4.188665,U,6.790168000000001,0.0,0.0,2018,sparse
1344,7.250014,4.222491,U,16.270144,1.479104,99.99999999999997,2018,sparse
1345,7.552254,4.462206,U,9.081368999999999,0.0,0.0,2018,sparse
1346,7.488502,4.560533,U,6.209868,0.0,0.0,2018,sparse
1347,7.500141,4.499595,U,5.347390999999999,0.0,0.0,2018,sparse
1348,7.493666,4.555057,U,10.251215,2.365665,365.3846153846154,2018,sparse
1349,7.353454,4.610845,U,13.666736,0.0,0.0,2018,sparse
1350,7.983639,4.874031,R,10.497690000000002,0.699846,66.66666666666666,2018,sparse
1351,8.0095,4.705338,R,11.35074,0.0,0.0,2018,sparse
1352,7.763419,4.487157,R,20.484966,1.204998,58.82352941176472,2018,sparse
1353,7.851266,4.443626,R,6.660352,0.832544,125.0,2018,sparse
1354,7.567956,4.878766,R,19.333526000000003,0.0,0.0,2018,sparse
1355,7.628145,4.673472,R,12.444336,0.0,0.0,2018,sparse
1356,7.821231,4.34079,R,29.03328,1.70784,58.82352941176472,2018,sparse
1357,7.589392,4.147016,R,9.017088,0.0,0.0,2018,sparse
1358,7.47118,4.772443,R,13.268669999999997,0.0,0.0,2018,sparse
1359,8.671074,3.397455,U,13.525452000000003,0.0,0.0,2018,sparse
1360,8.685303,3.412519,U,26.2995,0.0,0.0,2018,sparse
1361,8.138656,4.214444,U,7.623441000000001,0.0,0.0,2018,sparse
1362,8.142837,4.262776,U,19.882122,0.0,0.0,2018,sparse
1363,8.122497,4.243323,U,6.076656,0.0,0.0,2018,sparse
1364,7.83658,3.918543,U,5.584795,0.0,0.0,2018,sparse
1365,7.958827,3.60117,U,34.587818999999996,1.647039,47.61904761904767,2018,sparse
1366,7.977022,3.583373,U,25.035007999999998,0.0,0.0,2018,sparse
1367,8.028987,3.331478,U,8.699173,0.0,0.0,2018,sparse
1368,7.426222,3.29328,U,37.87051499999999,1.993185,58.82352941176472,2018,sparse
1369,7.827166,3.962997,U,39.249856,2.453116,62.5,2018,sparse
1370,7.632563,3.859567,U,50.066224,0.0,0.0,2018,complete
1371,7.451644,3.918501,U,11.615867999999997,0.0,0.0,2018,sparse
1372,7.400465,3.919653,U,16.403328,0.0,0.0,2018,sparse
1373,7.437634,3.921343,U,38.162848,0.0,0.0,2018,sparse
1374,7.420795,3.918015,U,10.87976,1.35997,125.0,2018,sparse
1375,7.39131,3.882876,U,79.18848,4.39936,55.55555555555558,2018,complete
1376,7.415535,3.853732,U,9.29106,0.0,0.0,2018,sparse
1377,7.378874,3.85151,U,8.58879,0.858879,99.99999999999997,2018,sparse
1378,7.344309,3.875417,U,9.369588,0.0,0.0,2018,sparse
1379,7.37368,3.890084,U,17.567982,0.975999,125.0,2018,sparse
1380,7.359767,3.911613,U,31.009936,1.938121,62.5,2018,sparse
1381,7.350524,3.8853,U,11.055474,0.0,0.0,2018,sparse
1382,7.372149,3.921429,U,20.734080000000002,2.764544,133.33333333333331,2018,sparse
1383,7.393733,3.936715,U,7.167336,0.0,0.0,2018,sparse
1384,7.421107,4.04081,U,33.358533,8.702226000000001,292.0480549199085,2018,sparse
1385,7.401832,3.981576,U,47.071146999999996,2.768891,71.4285714285714,2018,sparse
1386,7.348196,4.065234,U,71.033425,5.682674,79.99999999999996,2018,complete
1387,7.371894,3.951482,U,54.753340000000016,7.14174,130.43478260869557,2018,complete
1388,7.316067,3.859268,U,17.531678999999997,0.0,0.0,2018,sparse
1389,8.660623,3.762536,R,26.97303,1.28443,166.66666666666663,2018,sparse
1390,8.679771,3.524612,R,27.36895300000001,2.831271,126.11749680715201,2018,sparse
1391,8.317521,3.189954,R,13.038749999999995,0.86925,166.66666666666674,2018,sparse
1392,7.952757,4.022236,R,3.997592,0.0,0.0,2018,sparse
1393,8.202429,4.191111,R,11.402417000000003,0.0,0.0,2018,sparse
1394,7.976792,4.430895,R,20.143504,1.184912,58.82352941176472,2018,sparse
1395,7.84985,4.103517,R,15.460984,0.0,0.0,2018,sparse
1396,7.82843,3.58764,R,12.435162999999998,0.956551,76.92307692307698,2018,sparse
1397,8.050122,3.342994,R,10.858064,1.357258,125.0,2018,sparse
1398,7.947632,3.017661,R,31.500042999999994,0.0,0.0,2018,sparse
1399,7.341286,3.291019,R,18.430146000000004,0.0,0.0,2018,sparse
1400,7.785664,3.948039,R,8.449418999999999,0.768129,90.90909090909093,2018,sparse
